ticker,return,volatility,draw_down,sharpe
Avg_SP500,0.797816515339,0.160917917158,-0.164190243098,0.294932631979
industrials,0.869301514587,0.158994574849,-0.162761146867,0.347677481687
health_care,1.01251703803,0.162180439862,-0.115370798876,0.365078358659
information_technology,1.20199231839,0.177236630082,-0.163384928806,0.322063317108
consumer_discretionary,0.812769468188,0.179227342749,-0.192870590081,0.251663994176
utilities,0.649360973518,0.123971205795,-0.115116052579,0.360855817782
financials,0.655421246707,0.143380044544,-0.192859334765,0.322057561367
materials,0.521102625833,0.166613595684,-0.200083721028,0.238157082741
consumer_staples,0.892127211818,0.133214445757,-0.101554925125,0.390063106028
real_estate,0.405428785818,0.150478240401,-0.168970714151,0.170006535168
energy,0.37552286836,0.181887181638,-0.21308827942,0.100678572567
telecommunications_services,0.207048353794,0.152140642579,-0.0946410438273,0.134648511226
MMM,1.08238840878,0.114049317143,-0.0948513368754,0.667332161884
AYI,1.44223813687,0.207822933729,-0.300738647513,0.449417789796
ALK,5.89699266804,0.230935601739,0.0,0.922397646863
ALLE,0.0616264006128,0.0843949312342,-0.0467305634472,0.0710720927503
AAL,0.160804102464,0.400906829454,-0.0077702450213,0.0374726060683
AME,0.991006040532,0.155597651887,-0.0292311471383,0.458172145838
ARNC,0.229900181606,0.17972754256,-0.130025813903,0.116336605295
BA,0.720718068456,0.150448608817,-0.131212249506,0.370718100588
CHRW,-0.0856653645682,0.14011179057,-0.254145156038,-0.0636340519089
CAT,0.378240763723,0.151176700695,-0.209843559988,0.215647803137
CTAS,2.68637973723,0.148044868428,-0.10825034377,0.941319204593
CSX,0.83367634324,0.170530754237,-0.16055817374,0.366550572559
CMI,0.288242301736,0.188193031526,-0.118461584909,0.136303394604
DE,0.0295451191954,0.135683532626,-0.252781730013,0.0214908203296
DAL,1.04349811133,0.224612349714,-0.384979924417,0.329821420515
DOV,0.280356764142,0.158333418247,-0.219096523808,0.158032306853
DNB,-0.00633842001668,0.156761623702,-0.174394532572,-0.00405492861238
ETN,0.127184342715,0.150431828095,-0.19643141269,0.0800643976818
EMR,0.0910078850072,0.133283304023,-0.259502441582,0.0656364095289
EFX,2.27279008012,0.141312845265,-0.0425364442643,0.890784198933
EXPD,-0.0291264033369,0.145748573973,-0.147215659339,-0.0202508698161
FAST,-0.107811467655,0.162040230958,-0.229889182052,-0.0700008811766
FDX,0.603580531089,0.144007072571,-0.204209749507,0.335793964248
FLS,0.327414735637,0.165497091566,-0.178033758783,0.173587603279
FLR,-0.248869610466,0.17354794096,-0.299812552534,-0.162560251277
FTV,0.0597082193971,0.0279565509573,-0.0497408384575,0.208044597725
FBHS,1.07573693912,0.166529894885,-0.0975185023944,0.454960694138
GD,1.17316434028,0.123160514637,-0.157691365068,0.655325422391
GE,0.30798216722,0.126565974909,-0.0936986618061,0.215004324564
GWW,0.549623218486,0.14763912391,-0.0932015518197,0.303270655438
HON,0.759706389999,0.138535302371,-0.153400686422,0.419692059283
ITW,1.63507347329,0.128369953093,-0.0675400604674,0.792556141779
IR,1.50947696594,0.16412758344,-0.231358457006,0.587183285766
JBHT,0.459977160865,0.151429285228,-0.180889179237,0.254687912855
JCI,0.678375689432,0.150555350259,-0.140268940981,0.353005146379
KSU,0.526288377661,0.201229422843,-0.110965433034,0.214633558874
LLL,0.744976606623,0.133304278516,-0.0428310549085,0.429491725735
LMT,1.70103226652,0.128276529786,-0.199499998023,0.814393659094
MAS,1.01398566339,0.224668566889,-0.0754933182042,0.322789203018
NLSN,-0.0194417795141,0.129462494738,-0.158359100291,-0.0151503307214
NSC,0.727931620588,0.164560124894,-0.185897678724,0.341612457991
NOC,3.28237294971,0.141278038694,-0.185308476264,1.10817469555
PCAR,-0.156684243522,0.158746108299,-0.291780019913,-0.10644040329
PH,0.51582305379,0.161653278253,-0.198502127841,0.262741869228
