ticker,return,volatility,draw_down,max_draw_down,sharpe
Avg_SP500,0.616778744343,0.190564133784,-0.182350933396,-0.411046544513,0.161738739355
industrials,0.570125939091,0.182214873945,-0.159157255293,-0.384051215509,0.194169435516
health_care,0.826650676603,0.167340371091,-0.16164228844,-0.359352341458,0.192352727168
information_technology,0.672733823918,0.197526254421,-0.212308312786,-0.422805655842,0.144979148488
consumer_discretionary,0.572821203029,0.191082512506,-0.215418432676,-0.425753688495,0.136867378513
utilities,0.453843560741,0.132363185952,-0.0770189956114,-0.309030061522,0.254002287252
financials,0.23200851334,0.235423529484,-0.318945175329,-0.50276639878,0.0528065278951
materials,0.738254131223,0.1872326323,-0.147857209541,-0.40006824251,0.164262588196
consumer_staples,0.480170439825,0.129778375928,-0.12735008743,-0.307044394201,0.179776467025
real_estate,1.08087827317,0.246634510436,-0.119240474798,-0.451003165844,0.251512162861
energy,0.949341197325,0.213947435484,-0.0703248325577,-0.484586448509,0.214336711094
telecommunications_services,-0.19895284685,0.180123344415,-0.328963863393,-0.415895574074,-0.143171110362
MMM,0.521881839907,0.134926356001,-0.0742464146084,-0.317022964291,0.317740034861
AYI,1.01431895864,0.21163136257,-0.0542712033858,-0.431163568081,0.342616065639
ALK,-0.303508355064,0.293848635019,-0.651185182467,-0.771545918136,-0.12084345018
ALLE,0.0,0.0,0.0,0.0,0
AAL,2.5143903623,0.393026789157,-0.378996907397,-0.715377373902,0.340612314975
AME,0.342377857655,0.171934369277,-0.0304721440788,-0.421114443296,0.173728497315
ARNC,-0.365336452049,0.240734525304,-0.401997043682,-0.55655655956,-0.184562489836
BA,1.59625500347,0.1660891617,0.0,-0.363350001963,0.602474859663
CHRW,0.616703667236,0.205978701295,-0.034107472633,-0.313217801785,0.238817641781
CAT,1.71260645618,0.200961281577,0.0,-0.322091740897,0.52197055098
CTAS,-0.0503830115961,0.15977025542,-0.295955234542,-0.407586398969,-0.032260438708
CSX,0.638659266912,0.200485533652,-0.0278560897417,-0.416892581625,0.252422198016
CMI,2.17045386323,0.284420427825,0.0,-0.428499013763,0.429844096183
DE,0.757643175884,0.225370026096,-0.0227125243349,-0.439662291586,0.257328710482
DAL,0.285266715989,0.296972571566,-0.530185376971,-0.575616079709,0.0855429424088
DOV,0.427205466715,0.167069974109,-0.0433189591831,-0.266161625525,0.216659756764
DNB,-0.0442659790314,0.134577728969,-0.130570935981,-0.510561239504,-0.0335532965807
ETN,0.99782736042,0.180092445214,-0.0169308357349,-0.26939403831,0.397725306286
EMR,0.320428063969,0.158375848256,-0.0329218106996,-0.239894614373,0.177893741867
EFX,0.744389818559,0.148557468605,-0.151185113831,-0.28407787827,0.384995835467
EXPD,-0.364627337133,0.20826696334,-0.439047234138,-0.695935377123,-0.21282248709
FAST,-0.217568165243,0.212647226147,-0.387663782791,-0.660057670958,-0.113929264398
FDX,0.931187040726,0.183967789675,-0.042853139856,-0.391700699919,0.369626618258
FLS,0.370495723735,0.234380124147,-0.39348943715,-0.495293118614,0.136556691044
FLR,1.10431205637,0.230893026662,-0.16659197567,-0.406446133346,0.334372772678
FTV,0.0,0.0,0.0,0.0,0
FBHS,0.0,0.0,0.0,0.0,0
GD,1.08812323574,0.139669232505,-0.0168090009489,-0.262325493859,0.546813914691
GE,0.557801825166,0.15179330518,-0.035960764767,-0.317649633419,0.298472933088
GWW,0.711685913342,0.152385929915,-0.0168049792531,-0.273484163433,0.362210932874
HON,0.571156539435,0.154594069614,-0.17171473365,-0.304296773188,0.298837576179
ITW,0.869085603783,0.145105443931,-0.0109949900486,-0.220799487269,0.444612327391
IR,1.13192913291,0.204497929698,-0.0693828730645,-0.351575374866,0.384401085015
JBHT,-0.420524962401,0.223087069551,-0.458216316032,-0.638054815435,-0.237937341817
JCI,0.363487178847,0.167073665042,-0.192189940213,-0.376843754033,0.188404390742
KSU,0.106932952758,0.223235042293,-0.187065320524,-0.484170831084,0.0457230452421
LLL,1.14283616885,0.135003849446,-0.00519070187316,-0.174532218843,0.586350394741
LMT,1.17812685846,0.131851328745,-0.029215522092,-0.15948537493,0.613745066742
MAS,0.074396040645,0.246206249075,-0.268114898347,-0.449889360717,0.0292388455191
NLSN,0.0,0.0,0.0,0.0,0
NSC,0.61359096617,0.192615307175,-0.0509783728115,-0.489273622008,0.254337255011
NOC,0.693887435833,0.135330051108,-0.0193026751074,-0.290654159102,0.39971836624
PCAR,-0.050055163242,0.218788759336,-0.193595004054,-0.497950303955,-0.023401253742
PH,0.897347110314,0.179043930196,-0.0167622408469,-0.323126196746,0.369260112807
PNR,-0.694580322123,0.292580474591,-0.703712943325,-0.711898067077,-0.382120387238
PWR,0.13714236315,0.258739588723,-0.242702314261,-0.572301972593,0.049971387883
RTN,0.93613628266,0.126055839036,-0.106651482089,-0.162845471759,0.541606598067
RSG,0.927584057788,0.154977938265,-0.0400660883933,-0.231220776473,0.437481941842
RHI,-0.23976314409,0.223982767071,-0.253506202737,-0.514645382407,-0.120676901867
ROK,3.34688023489,0.217721511253,-0.0140670252379,-0.422810110264,0.726722748735
COL,2.68853048133,0.154706814629,-0.0130744849445,-0.195522862426,0.90082955435
ROP,-0.0620441136263,0.190677494052,-0.178526672743,-0.545894538288,-0.0334712891379
R,0.727947460123,0.212667489971,0.0,-0.473423831803,0.264232484289
LUV,0.0716793082252,0.210631175693,-0.435845413709,-0.485554511676,0.0329671829472
SRCL,-0.427895775138,0.158682963702,-0.475111302868,-0.553257025337,-0.342139273535
TXT,1.3820079292,0.276688785335,-0.0167871900826,-0.516668296001,0.327568544444
