ticker,return,volatility,draw_down,sharpe
Avg_SP500,0.473420590168,0.154648509906,-0.217889802112,0.203240213354
industrials,0.433799786267,0.148443781037,-0.212105109881,0.188379127499
health_care,0.614534089587,0.156354570742,-0.149520056915,0.274001316436
information_technology,0.75253943055,0.1701396639,-0.223780638485,0.245802801611
consumer_discretionary,0.4287576323,0.16956479196,-0.248406767118,0.159712819482
utilities,0.444736972648,0.113140877198,-0.156197339525,0.314736468466
financials,0.471416664237,0.142884103609,-0.239828854632,0.24551902427
materials,0.43521550113,0.163930258403,-0.22797647469,0.158838063398
consumer_staples,0.521992718387,0.120383141607,-0.135482909524,0.299696982007
real_estate,0.153448305556,0.135251953539,-0.242377544331,0.0762375548414
energy,0.147446753219,0.197198433754,-0.330707611917,0.0131768777606
telecommunications_services,0.504475053124,0.150697379608,-0.180580569202,0.174526791293
MMM,0.547279262423,0.106714995665,-0.0936720828762,0.418090012471
AYI,1.06796487044,0.192101670603,-0.367575846404,0.392297908668
ALK,1.94190005451,0.205509321894,-0.265764267731,0.554439789718
ALLE,0.21234535961,0.0887294875144,-0.0223964165733,0.21911843018
AAL,1.5246979978,0.278767834266,-0.31065047353,0.348089520871
AME,0.52151873907,0.143008886682,-0.0899934861214,0.299730545641
ARNC,-0.227591733031,0.207134949103,-0.445234093611,-0.123077297302
BA,0.891116056588,0.139451460403,-0.209326157047,0.4717801773
CHRW,-0.0680048112117,0.140388947505,-0.300481281792,-0.0499898364196
CAT,-0.049368574939,0.143386424876,-0.159398722401,-0.0352201466911
CTAS,1.07135183656,0.13244698321,-0.300699701158,0.570319365018
CSX,0.163631703951,0.163195656091,-0.305329871405,0.0935686819184
CMI,-0.321486325934,0.174149198316,-0.437091269593,-0.218448059381
DE,-0.0135685877526,0.135630525272,-0.254357741245,-0.0100656948063
DAL,0.184161744892,0.22208027977,-0.243880526602,0.0767613692954
DOV,0.199511965873,0.154038536123,-0.16384567327,0.119177650106
DNB,0.581628595101,0.151801403539,-0.116372638442,0.309039685801
ETN,0.336003843031,0.138514458377,-0.155258353236,0.212194146358
EMR,0.0508915908861,0.125840172983,-0.178586108796,0.0395440837141
EFX,1.93323516607,0.130415910271,-0.054949861787,0.871166835704
EXPD,0.186448227198,0.136568567765,-0.167448478709,0.12626182236
FAST,0.115063044918,0.144623987744,-0.185846088728,0.0757178572007
FDX,0.789008276728,0.140117673591,-0.0835460677239,0.427434121145
FLS,-0.314606924098,0.169047726933,-0.320164927001,-0.2192969692
FLR,-0.285456643815,0.174965035922,-0.300036680072,-0.188909634052
FTV,0.0542256195924,0.0271182607418,-0.0497408384575,0.195241723099
FBHS,0.0951143041885,0.157458761027,-0.0267916945747,0.0579661386563
GD,0.498409524034,0.119565443656,-0.123106994837,0.345160530604
GE,0.452674951158,0.116141554035,-0.167170323686,0.327588063977
GWW,0.0988319529891,0.132840573534,-0.0932015518197,0.0712834059137
HON,0.222770202747,0.124836649542,-0.10286538858,0.162736673653
ITW,0.306056618252,0.120245619659,-0.180114003262,0.22504695361
IR,0.188877319876,0.152201843105,-0.374720680488,0.114660053503
JEC,-0.0675706418262,0.159740315962,-0.169420622029,-0.0436444123
JBHT,0.106683506968,0.133749054875,-0.192862457158,0.0761749101135
JCI,0.0262680893044,0.12706695233,-0.129003737018,0.0204322622879
KSU,-0.24108570249,0.182910411869,-0.345427074666,-0.14875919645
LLL,0.296111571636,0.126680038967,-0.182718813165,0.207421438534
LMT,0.757547718606,0.111087385381,-0.221401552914,0.522222120421
MAS,-0.102001659532,0.196252110189,-0.411104367526,-0.0545269958159
NLSN,-0.175400016179,0.133033166754,-0.215965005526,-0.143580049939
NSC,0.0427585533408,0.149733138531,-0.317743287891,0.0280214740834
NOC,0.918734822566,0.124744326318,-0.183782239719,0.539798740767
PCAR,0.121364481635,0.140516851962,-0.19655350279,0.0819864545844
PH,0.322383105644,0.139468966792,-0.149394563878,0.203182349049
PNR,-0.172243053443,0.155725254586,-0.330256833168,-0.120250367539
PWR,-0.331503871115,0.20103514126,-0.524280987909,-0.196345318852
RTN,0.477974135124,0.118014932278,-0.256234443076,0.337587721619
RSG,0.363917771485,0.110981878367,-0.249146302672,0.284035283831
RHI,-0.107641776826,0.158185210986,-0.238121946603,-0.0715879608146
ROK,1.71634587165,0.159750275887,-0.128443462357,0.657852902756
COL,0.249505715425,0.118840775955,-0.161994006237,0.18953713597
ROP,0.138693145357,0.120143627082,-0.172261564883,0.108810067292
R,0.367938993078,0.163777382219,-0.152557401747,0.194327743634
LUV,2.48999616803,0.181045989063,-0.294676387581,0.735377760359
SRCL,-0.130664535875,0.144565996309,-0.130664535875,-0.096184711672
TXT,0.00245597604371,0.186984679917,-0.273934897585,0.00131201440729
TDG,1.05138586516,0.156176891368,-0.151895665887,0.476996520024
UNP,0.0519162778797,0.134930023875,-0.186989955011,0.0376060336721
UAL,0.249362218881,0.244564022137,-0.368843868051,0.0920535921943
UPS,0.120905454656,0.102375055401,-0.202433627422,0.112127554499
URI,5.25497638308,0.269549213381,-0.247843508354,0.746505743026
UTX,0.362916427754,0.113269919831,-0.141475879978,0.277628988493
VRSK,0.39968504864,0.127353399898,-0.0666538338728,0.268515999189
WM,1.06021467303,0.0954809320783,-0.119743598289,0.785050828266
XYL,0.0542199482601,0.120517426903,-0.235489029719,0.0439278806327
ABT,0.384057779359,0.107301486136,-0.0399707839346,0.307879410978
ABBV,0.0348113572785,0.116066822202,-0.0516682524701,0.0295327814568
AET,0.694340311405,0.163546151939,-0.161612294749,0.331064340949
A,0.400397516749,0.164005648495,-0.260163799613,0.208828515246
AGN,2.8274504594,0.164254013223,-0.112743498205,0.874525168092
ALXN,0.761390969694,0.227003351748,-0.116054077735,0.256575151836
ABC,1.61795941612,0.12856299592,-0.079555118827,0.785784003104
AMGN,1.01340204021,0.139936805311,-0.082398278585,0.518015995711
ANTM,0.0590502774043,0.0802399219481,-0.14148600513,0.0717067464972
BCR,0.478684261934,0.117050788761,-0.110585945013,0.340795164743
BAX,-0.213743832856,0.217119307006,-0.451617364409,-0.109434906562
BDX,0.721426775025,0.103258004085,-0.0776929849337,0.540563404808
BIIB,0.626120254317,0.195624148329,-0.059569329845,0.254677271104
BSX,1.04096177012,0.173317661149,-0.269676833946,0.426664984651
BMY,0.592844021205,0.14524855166,-0.04585241777,0.328076744557
CAH,0.210067319785,0.132558865124,-0.161471515788,0.145222630121
HSIC,0.398447925154,0.123530339789,-0.113389848349,0.276085865044
CELG,0.135470744346,0.173600857024,-0.171931820423,0.0736504413544
CNC,1.3706319795,0.226114023094,-0.206333377773,0.398694371971
CERN,0.370030306148,0.151205355032,-0.100680311985,0.211527739557
CI,1.16924402122,0.15862995869,-0.146523761328,0.507565543271
DHR,0.129122807101,0.139444119798,-0.166251554307,0.0876203637106
DVA,0.64850536996,0.117279180695,-0.0241381150485,0.437053949574
XRAY,-0.18472425928,0.125669088208,-0.256403379326,-0.160864972135
EW,0.178786288649,0.212131021886,-0.554288607072,0.0781807194978
EVHC,1.08871415235,0.24660174259,-0.0974857228818,0.309954114144
ESRX,0.0645517027386,0.141903019227,-0.203681075652,0.0442202229474
GILD,0.296952126491,0.182976491703,-0.14605724785,0.143967634107
HCA,1.05489327864,0.159862330648,-0.0795137571682,0.467148246089
HOLX,0.441192435117,0.15678314239,-0.144285933568,0.237418003247
HUM,0.8628930057,0.172113468084,-0.122224005267,0.372946194545
IDXX,0.575270089707,0.163779749033,-0.2150169415,0.283863007178
ILMN,3.39368401516,0.26952997018,-0.0604236880116,0.591891072555
INCY,1.04836578352,0.289989048591,-0.286319381711,0.256346024909
ISRG,0.0125313716562,0.171927862403,-0.369479019118,0.00724795935001
JNJ,0.449043606114,0.0810365173437,-0.0375836214355,0.466293573928
LH,0.0177326546424,0.120667450515,-0.257127379353,0.0145795095543
LLY,0.273621614015,0.124871726629,-0.0746322341253,0.196051708259
MNK,0.0681218074878,0.175567771794,-0.196841582538,0.0376603378824
MCK,0.703112133493,0.13667617205,-0.017573608756,0.400133946156
MDT,0.5828862571,0.121168905932,-0.0973023395914,0.387854253257
MRK,0.337952527669,0.112340215356,-0.0638998189256,0.262969097902
MTD,0.528007313803,0.14126701553,-0.168866875592,0.306568477427
MYL,0.647071462701,0.189660327977,-0.0423775454045,0.269776252734
PDCO,-0.123102775789,0.140258294656,-0.191783309104,-0.0930471922204
PKI,0.466577777325,0.149529873446,-0.128591942122,0.261056841983
PRGO,-0.332605637087,0.17838128612,-0.332605637087,-0.222168672449
PFE,0.735251195998,0.112121056716,-0.0967813051147,0.505367647412
DGX,0.439464617519,0.125659685766,-0.260559475983,0.295231701233
REGN,1.2603046014,0.276234601735,-0.0723839496459,0.307591514197
SYK,-0.0246279233425,0.120174737296,-0.210154343035,-0.0207241548614
COO,3.04071721151,0.151801172234,-0.032913345333,0.987227738383
TMO,1.60461700068,0.133275767482,-0.15006787004,0.753777830505
UNH,0.34877482939,0.14728808214,-0.103851360835,0.206206469137
UHS,0.578714034414,0.164286013389,-0.0745046235139,0.284379516729
VAR,-0.0246400975522,0.129456985417,-0.13848298284,-0.0192478213294
VRTX,-0.0345164146611,0.275998751395,-0.214819156249,-0.0127046075511
WAT,0.4723685498,0.140977194268,-0.15212659833,0.279799383064
ZBH,0.306443499349,0.0593463108051,-0.0339780984546,0.456495604267
ZTS,0.246971688171,0.115063036449,-0.134848362226,0.193956122339
ACN,0.363651483853,0.136649759755,-0.108320535944,0.230535556274
ATVI,1.39863506334,0.176019872102,-0.21775617755,0.519437565917
ADBE,0.642007090823,0.17032160352,-0.377057610062,0.298507022826
AKAM,-0.448930598576,0.227194255887,-0.557274931389,-0.254622404466
ADS,1.08815254139,0.153124405201,-0.168588592838,0.498981713639
GOOGL,0.414584518203,0.152434540836,-0.166900577482,0.231522829401
GOOG,0.18810912462,0.0967703265758,-0.0180447128383,0.179659510845
APH,1.00144530191,0.138155666413,-0.21242393827,0.520071966922
ADI,0.622354126718,0.147119258596,-0.169490159508,0.336989393981
AAPL,1.91014224616,0.146137807854,-0.114473437207,0.771423660291
AMAT,1.08589793157,0.157744002866,-0.200980624407,0.483631700748
ADSK,0.255984338062,0.20068055886,-0.34079566649,0.114877501203
ADP,0.837576866389,0.102211965272,-0.126060800677,0.613763191789
AVGO,3.40664676817,0.212013731317,-0.133161777286,0.754073933862
CA,-0.0512519856547,0.128669066199,-0.137869635224,-0.0407820510298
CSCO,-0.357466266972,0.159264726314,-0.428338093959,-0.271683241587
CTXS,1.26024741334,0.248863087674,-0.125062221618,0.341411316172
CTSH,0.840725851086,0.159639510264,-0.0243307567475,0.394112449206
GLW,-0.153275812357,0.163392821869,-0.460874254997,-0.100985951936
CSRA,-0.131029440365,0.0588888557119,-0.173939869545,-0.23682643797
EBAY,-0.321225926421,0.313316873266,-0.496128616409,-0.121300977046
EA,0.50320592898,0.19721395104,-0.382402709607,0.210949086665
FFIV,-0.0406541442538,0.226753416547,-0.377163663102,-0.0182654881902
FB,1.90480826573,0.189452706888,-0.301828295921,0.593974315632
FIS,0.799931091829,0.139356556042,-0.107111514066,0.434399523557
FSLR,-0.469354581581,0.317152590281,-0.512622245702,-0.193598397945
FISV,0.961263987685,0.115163311576,-0.0782359410767,0.605048023061
FLIR,-0.397167502052,0.156081165149,-0.477326048122,-0.316195488319
GPN,1.54772669645,0.164086214463,-0.0913976855972,0.597446443023
HRS,0.144444277837,0.135729898657,-0.360474091138,0.100076283799
HPE,-0.0507871878455,0.092151220128,-0.257426605975,-0.0564145062959
HPQ,0.131797737015,0.201926942397,-0.520738633223,0.0616940313775
INTC,0.522272799992,0.133373224387,-0.158482765868,0.321772262756
IBM,-0.0708725744924,0.107296198107,-0.289221179355,-0.0682595152771
INTU,0.78205700973,0.144611166907,-0.0894243641232,0.411299686941
JNPR,0.498806586011,0.17841646412,-0.0948422902314,0.231463286609
KLAC,0.593903025983,0.169678226756,-0.227347611329,0.281251787044
LRCX,0.055525742925,0.179324206139,-0.402256555616,0.0302163619799
LLTC,0.410640932788,0.156605939577,-0.189573055216,0.223510643053
MA,1.24285896547,0.16568932358,-0.06874824979,0.507739955186
MCHP,-0.111931247778,0.147761444839,-0.284750196538,-0.0798613859925
MU,1.22753175951,0.271724973473,-0.341452488562,0.30686885998
MSFT,0.537216809986,0.143800447496,-0.22705829314,0.305528465044
MSI,-0.203629348412,0.195574010342,-0.469898703029,-0.115106281767
NTAP,0.432348144448,0.179161439605,-0.324309958062,0.204200492658
NFLX,5.76796739278,0.347514262918,-0.162177085723,0.606380521139
NVDA,4.28557201723,0.233962861972,-0.0479591836735,0.774316368546
ORCL,0.205612421176,0.132955439609,-0.141592621564,0.141962479185
PAYX,0.759597715924,0.106715027115,-0.0923598400646,0.544774554849
PYPL,-0.249901181938,0.0712417906473,-0.27354307422,-0.397877994628
QRVO,-0.174354363516,0.133747825124,-0.300698381039,-0.141883387647
QCOM,0.53217523633,0.146106395553,0.0,0.298359606655
RHT,0.199065034023,0.190482758225,-0.139817498757,0.0961766885703
CRM,0.38476305981,0.210052046113,-0.198586336588,0.157525469341
STX,2.9105628125,0.252089262315,-0.088274036859,0.579571420039
SWKS,4.08910005476,0.250709348957,-0.139334862385,0.704782322364
SYMC,0.298035913665,0.165485012781,-0.199439670055,0.159702835903
TEL,0.348035402042,0.146918410862,-0.277994396592,0.206340744172
TDC,-0.0495835435368,0.197654220338,-0.335405054052,-0.02566397137
TXN,1.26359255364,0.141746588034,-0.151429138155,0.600544550518
TSS,0.801169746107,0.136719310583,-0.0424510346344,0.44331251658
VRSN,1.39135373851,0.146045944559,-0.140067516474,0.623773323892
V,0.927098090396,0.146064373743,-0.273567579493,0.464186734891
